Date,Hour,CellName,Traffic
10/25/2017 0:00,12,Cell_039872,238.65084
10/25/2017 0:00,7,Cell_000822,27.46947
10/25/2017 0:00,10,Cell_001802,17.61401
10/25/2017 0:00,16,Cell_001793,758.36738
10/25/2017 0:00,18,Cell_000823,83.15808
10/25/2017 0:00,12,Cell_002303,48.41914
10/25/2017 0:00,10,Cell_004072,916.20054
10/25/2017 0:00,12,Cell_001031,99.9208
10/25/2017 0:00,15,Cell_001802,159.37804
10/25/2017 0:00,10,Cell_000821,282.55462
10/25/2017 0:00,14,Cell_001803,430.92976
10/25/2017 0:00,11,Cell_000111,177.69449
10/25/2017 0:00,21,Cell_000821,42.83563
10/25/2017 0:00,20,Cell_000461,274.30033
10/25/2017 0:00,14,Cell_001911,269.27865
10/25/2017 0:00,19,Cell_001971,187.8264
10/25/2017 0:00,22,Cell_039873,210.87024
10/25/2017 0:00,15,Cell_007371,25.36741
10/25/2017 0:00,0,Cell_001801,1.33885
10/25/2017 0:00,15,Cell_000463,578.60977
10/25/2017 0:00,1,Cell_001031,2.08347
10/25/2017 0:00,23,Cell_001801,31.31156
10/25/2017 0:00,19,Cell_006663,220.43864
10/25/2017 0:00,6,Cell_000111,329.21549
10/25/2017 0:00,8,Cell_001973,50.61515
10/25/2017 0:00,9,Cell_001801,67.99338
10/25/2017 0:00,17,Cell_003783,106.57495
10/25/2017 0:00,2,Cell_001802,1.24577
10/25/2017 0:00,6,Cell_000462,31.72334
10/25/2017 0:00,2,Cell_007371,1.90387
10/25/2017 0:00,12,Cell_003793,464.64614
10/25/2017 0:00,10,Cell_000463,5.44125
10/25/2017 0:00,2,Cell_004073,7.28843
10/25/2017 0:00,9,Cell_007371,22.03053
10/25/2017 0:00,10,Cell_001793,158.10516
10/25/2017 0:00,16,Cell_003781,19.93106
10/25/2017 0:00,4,Cell_001033,17.67198
10/25/2017 0:00,18,Cell_002303,139.87107
10/25/2017 0:00,20,Cell_001791,542.74489
10/25/2017 0:00,16,Cell_000112,31.09205
10/25/2017 0:00,17,Cell_002302,245.91912
10/25/2017 0:00,20,Cell_000823,1478.26683
10/25/2017 0:00,17,Cell_007372,19.95706
10/25/2017 0:00,19,Cell_007371,67.87613
10/25/2017 0:00,14,Cell_000113,116.86154
10/25/2017 0:00,14,Cell_000112,4.39457
10/25/2017 0:00,17,Cell_000821,15.7723
10/25/2017 0:00,18,Cell_001971,296.29726
10/25/2017 0:00,15,Cell_007373,542.11613
10/25/2017 0:00,15,Cell_004071,67.03661
10/25/2017 0:00,15,Cell_002303,27.29932
10/25/2017 0:00,15,Cell_007372,9.34138
10/25/2017 0:00,20,Cell_001913,316.20689
10/25/2017 0:00,22,Cell_003791,483.05483
10/25/2017 0:00,5,Cell_006652,6.80596
10/25/2017 0:00,6,Cell_001033,28.24496
10/25/2017 0:00,21,Cell_003782,71.96365
10/25/2017 0:00,20,Cell_000462,118.00919
10/25/2017 0:00,21,Cell_001961,238.09922
10/25/2017 0:00,5,Cell_001792,88.63377
10/25/2017 0:00,19,Cell_004073,814.16985
10/25/2017 0:00,4,Cell_006662,1.47915
10/25/2017 0:00,19,Cell_001973,1082.80208
10/25/2017 0:00,18,Cell_001802,283.89672
10/25/2017 0:00,1,Cell_000232,1.1728
10/25/2017 0:00,4,Cell_001973,7.76912
10/25/2017 0:00,22,Cell_003781,332.23083
10/25/2017 0:00,2,Cell_001961,0.2531
10/25/2017 0:00,0,Cell_000823,46.99127
10/25/2017 0:00,2,Cell_006662,0.09957
10/25/2017 0:00,6,Cell_001913,145.01859
10/25/2017 0:00,6,Cell_004073,37.98036
10/25/2017 0:00,22,Cell_001031,306.13677
10/25/2017 0:00,23,Cell_003783,190.1523
10/25/2017 0:00,5,Cell_003791,161.48541
10/25/2017 0:00,9,Cell_001911,91.00452
10/25/2017 0:00,10,Cell_000462,135.56883
10/25/2017 0:00,10,Cell_001033,209.83447
10/25/2017 0:00,1,Cell_004073,32.14913
10/25/2017 0:00,10,Cell_001913,3.79885
10/25/2017 0:00,0,Cell_000822,149.65786
10/25/2017 0:00,8,Cell_001963,48.52784
10/25/2017 0:00,4,Cell_000821,30.41185
10/25/2017 0:00,10,Cell_000461,230.75619
10/25/2017 0:00,18,Cell_006662,60.56727
10/25/2017 0:00,15,Cell_001971,367.12174
10/25/2017 0:00,13,Cell_006661,80.28791
10/25/2017 0:00,16,Cell_004073,68.42166
10/25/2017 0:00,13,Cell_003793,469.4598
10/25/2017 0:00,0,Cell_000231,849.42064
10/25/2017 0:00,12,Cell_004073,119.83075
10/25/2017 0:00,14,Cell_003783,187.67214
10/25/2017 0:00,21,Cell_000113,478.79179
10/25/2017 0:00,0,Cell_004073,769.35491
10/25/2017 0:00,20,Cell_006662,285.06119
10/25/2017 0:00,1,Cell_003781,5.36328
10/25/2017 0:00,18,Cell_001792,209.00098
10/25/2017 0:00,21,Cell_007371,153.1417
10/25/2017 0:00,19,Cell_006662,204.70684
10/25/2017 0:00,17,Cell_001801,415.53925
10/25/2017 0:00,19,Cell_000823,543.83697
10/25/2017 0:00,19,Cell_006651,737.32083
10/25/2017 0:00,2,Cell_039873,1.27948
10/25/2017 0:00,17,Cell_002303,40.32779
10/25/2017 0:00,2,Cell_004081,53.42284
10/25/2017 0:00,2,Cell_000111,1.72947
10/25/2017 0:00,7,Cell_004071,14.07687
10/25/2017 0:00,5,Cell_000461,35.06946
10/25/2017 0:00,7,Cell_004072,507.86988
10/25/2017 0:00,11,Cell_039872,729.3643
10/25/2017 0:00,13,Cell_001793,448.24456
10/25/2017 0:00,3,Cell_002302,1.34334
10/25/2017 0:00,8,Cell_003791,14.33128
10/25/2017 0:00,10,Cell_001032,505.09926
10/25/2017 0:00,3,Cell_003791,8.16753
10/25/2017 0:00,13,Cell_001792,70.50185
10/25/2017 0:00,3,Cell_001962,0
10/25/2017 0:00,10,Cell_000232,61.62904
10/25/2017 0:00,4,Cell_000111,0.91669
10/25/2017 0:00,13,Cell_000821,14.42906
10/25/2017 0:00,4,Cell_001972,0.22738
10/25/2017 0:00,14,Cell_001971,130.69532
10/25/2017 0:00,5,Cell_004083,64.28381
10/25/2017 0:00,16,Cell_001801,356.12457
10/25/2017 0:00,11,Cell_001971,35.40359
10/25/2017 0:00,8,Cell_000822,95.37283
10/25/2017 0:00,8,Cell_001962,2.88462
10/25/2017 0:00,20,Cell_001971,117.90339
10/25/2017 0:00,15,Cell_006662,25.3133
10/25/2017 0:00,21,Cell_000462,481.53595
10/25/2017 0:00,12,Cell_003792,125.34906
10/25/2017 0:00,22,Cell_003783,362.65273
10/25/2017 0:00,10,Cell_001961,165.89133
10/25/2017 0:00,13,Cell_003781,108.33752
10/25/2017 0:00,18,Cell_004071,117.54503
10/25/2017 0:00,5,Cell_003782,3.82797
10/25/2017 0:00,13,Cell_007371,12.19776
10/25/2017 0:00,14,Cell_004073,5.87068
10/25/2017 0:00,9,Cell_006663,53.29799
10/25/2017 0:00,0,Cell_039872,931.99769
10/25/2017 0:00,6,Cell_001792,83.94508
10/25/2017 0:00,8,Cell_007373,591.0998
10/25/2017 0:00,11,Cell_001961,125.28792
10/25/2017 0:00,11,Cell_003782,0.01086
10/25/2017 0:00,14,Cell_003791,301.96575
10/25/2017 0:00,8,Cell_004071,836.49103
10/25/2017 0:00,14,Cell_000821,21.76978
10/25/2017 0:00,13,Cell_001803,109.93386
10/25/2017 0:00,14,Cell_001961,57.34338
10/25/2017 0:00,17,Cell_006653,221.57071
10/25/2017 0:00,7,Cell_001792,144.68249
10/25/2017 0:00,11,Cell_003792,15.84524
10/25/2017 0:00,5,Cell_004081,26.12108
10/25/2017 0:00,14,Cell_000233,253.229
10/25/2017 0:00,6,Cell_006662,72.6733
10/25/2017 0:00,8,Cell_039872,239.70539
10/25/2017 0:00,8,Cell_007372,155.62563
10/25/2017 0:00,9,Cell_002302,14.12111
10/25/2017 0:00,19,Cell_000461,466.80843
10/25/2017 0:00,2,Cell_003792,0.48746
10/25/2017 0:00,14,Cell_003782,0.06017
10/25/2017 0:00,19,Cell_000462,142.27335
10/25/2017 0:00,16,Cell_000461,360.39796
10/25/2017 0:00,1,Cell_002301,1.14673
10/25/2017 0:00,0,Cell_001912,34.71651
10/25/2017 0:00,1,Cell_001913,1.40626
10/25/2017 0:00,18,Cell_004072,614.15082
10/25/2017 0:00,20,Cell_004072,1277.27335
10/25/2017 0:00,20,Cell_003792,358.91914
10/25/2017 0:00,2,Cell_039872,0.97706
10/25/2017 0:00,0,Cell_004081,243.85159
10/25/2017 0:00,22,Cell_001973,173.81688
10/25/2017 0:00,23,Cell_001972,105.9956
10/25/2017 0:00,7,Cell_001961,78.97105
10/25/2017 0:00,1,Cell_001032,9.89024
10/25/2017 0:00,2,Cell_001973,224.3312
10/25/2017 0:00,8,Cell_000462,44.91913
10/25/2017 0:00,21,Cell_004083,389.53186
10/25/2017 0:00,1,Cell_001911,18.42852
10/25/2017 0:00,4,Cell_001802,0.23536
10/25/2017 0:00,22,Cell_006651,163.31291
10/25/2017 0:00,5,Cell_039872,34.12239
10/25/2017 0:00,2,Cell_006661,1.22815
10/25/2017 0:00,9,Cell_007372,53.43447
10/25/2017 0:00,12,Cell_001912,106.36974
10/25/2017 0:00,21,Cell_039872,359.66093
10/25/2017 0:00,19,Cell_004082,4386.9287
10/25/2017 0:00,9,Cell_000823,250.05026
10/25/2017 0:00,17,Cell_001973,329.70775
10/25/2017 0:00,11,Cell_004083,238.3514
10/25/2017 0:00,17,Cell_001913,98.97148
10/25/2017 0:00,9,Cell_000112,1.76151
10/25/2017 0:00,9,Cell_039872,463.20765
10/25/2017 0:00,12,Cell_000113,314.34348
10/25/2017 0:00,15,Cell_003782,0.05923
10/25/2017 0:00,20,Cell_003793,1262.43078
10/25/2017 0:00,13,Cell_000113,79.34973
10/25/2017 0:00,13,Cell_000463,30.39459
10/25/2017 0:00,14,Cell_006662,105.58081
10/25/2017 0:00,20,Cell_004082,4117.32294
10/25/2017 0:00,1,Cell_001963,2.04538
10/25/2017 0:00,16,Cell_003791,141.07847
10/25/2017 0:00,16,Cell_000463,256.66489
10/25/2017 0:00,21,Cell_007372,37.99229
10/25/2017 0:00,17,Cell_001033,92.55418
10/25/2017 0:00,18,Cell_001031,86.68799
10/25/2017 0:00,20,Cell_039872,112.8863
10/25/2017 0:00,2,Cell_001801,0.23667
10/25/2017 0:00,0,Cell_001032,52.36894
10/25/2017 0:00,1,Cell_000461,0.27343
10/25/2017 0:00,1,Cell_001803,31.05935
10/25/2017 0:00,18,Cell_003782,522.71395
10/25/2017 0:00,14,Cell_007372,1.88425
10/25/2017 0:00,1,Cell_001801,1.29482
10/25/2017 0:00,9,Cell_001032,436.07168
10/25/2017 0:00,6,Cell_039872,353.17904
10/25/2017 0:00,10,Cell_001912,52.17481
10/25/2017 0:00,3,Cell_000821,58.51852
10/25/2017 0:00,1,Cell_000823,2.01678
10/25/2017 0:00,17,Cell_001793,103.95032
10/25/2017 0:00,8,Cell_006652,0.00178
10/25/2017 0:00,16,Cell_004083,202.26226
10/25/2017 0:00,7,Cell_002301,12.32339
10/25/2017 0:00,4,Cell_006661,11.12921
10/25/2017 0:00,11,Cell_001033,89.153
10/25/2017 0:00,11,Cell_006661,171.11899
10/25/2017 0:00,11,Cell_000232,128.05981
10/25/2017 0:00,17,Cell_000233,376.31846
10/25/2017 0:00,19,Cell_001911,570.69801
10/25/2017 0:00,10,Cell_006663,388.21808
10/25/2017 0:00,15,Cell_039872,269.4904
10/25/2017 0:00,14,Cell_006651,65.15549
10/25/2017 0:00,15,Cell_006663,187.49913
10/25/2017 0:00,8,Cell_001912,18.61858
10/25/2017 0:00,22,Cell_001033,547.88167
10/25/2017 0:00,2,Cell_004071,42.04273
10/25/2017 0:00,6,Cell_000113,182.40733
10/25/2017 0:00,18,Cell_006652,0
10/25/2017 0:00,20,Cell_003783,1203.5828
10/25/2017 0:00,4,Cell_000823,63.91656
10/25/2017 0:00,18,Cell_001803,446.53584
10/25/2017 0:00,22,Cell_001801,263.42444
10/25/2017 0:00,0,Cell_001972,0.60119
10/25/2017 0:00,9,Cell_006662,32.10558
10/25/2017 0:00,23,Cell_000232,28.55887
10/25/2017 0:00,8,Cell_002302,989.0121
10/25/2017 0:00,6,Cell_001961,24.08666
10/25/2017 0:00,20,Cell_000822,211.98102
10/25/2017 0:00,3,Cell_007372,0.3764
10/25/2017 0:00,4,Cell_007373,109.04936
10/25/2017 0:00,6,Cell_004071,1.04237
10/25/2017 0:00,10,Cell_001971,178.54422
10/25/2017 0:00,6,Cell_004081,27.10782
10/25/2017 0:00,1,Cell_039873,99.03938
10/25/2017 0:00,11,Cell_001962,51.24376
10/25/2017 0:00,14,Cell_004072,197.28336
10/25/2017 0:00,3,Cell_002303,16.23407
10/25/2017 0:00,13,Cell_001972,13.6419
10/25/2017 0:00,7,Cell_000231,9.62241
10/25/2017 0:00,13,Cell_001911,230.17158
10/25/2017 0:00,16,Cell_003793,613.84509
10/25/2017 0:00,20,Cell_002301,609.60936
10/25/2017 0:00,12,Cell_000233,153.66023
10/25/2017 0:00,16,Cell_006663,232.2105
10/25/2017 0:00,17,Cell_001792,893.94468
10/25/2017 0:00,15,Cell_001972,4.05642
10/25/2017 0:00,14,Cell_001802,8.03027
10/25/2017 0:00,21,Cell_039873,493.81881
10/25/2017 0:00,20,Cell_000111,558.71792
10/25/2017 0:00,0,Cell_006661,35.83205
10/25/2017 0:00,0,Cell_001973,56.44415
10/25/2017 0:00,18,Cell_039872,187.08302
10/25/2017 0:00,19,Cell_039872,93.69356
10/25/2017 0:00,1,Cell_001033,71.2975
10/25/2017 0:00,2,Cell_000231,0.84808
10/25/2017 0:00,22,Cell_002303,19.96395
10/25/2017 0:00,17,Cell_001911,233.27329
10/25/2017 0:00,19,Cell_000231,233.43647
10/25/2017 0:00,0,Cell_000112,1.29653
10/25/2017 0:00,8,Cell_001971,34.25757
10/25/2017 0:00,10,Cell_006662,303.63232
10/25/2017 0:00,5,Cell_004072,21.08407
10/25/2017 0:00,7,Cell_001972,64.0448
10/25/2017 0:00,7,Cell_003793,587.00631
10/25/2017 0:00,11,Cell_006652,6.33872
10/25/2017 0:00,11,Cell_003791,427.27102
10/25/2017 0:00,12,Cell_039873,199.66585
10/25/2017 0:00,14,Cell_003792,224.62408
10/25/2017 0:00,13,Cell_001912,580.23256
10/25/2017 0:00,15,Cell_001973,1313.12547
10/25/2017 0:00,19,Cell_003793,1539.78767
10/25/2017 0:00,12,Cell_002302,151.55644
10/25/2017 0:00,13,Cell_001962,13.00573
10/25/2017 0:00,12,Cell_039871,140.52687
10/25/2017 0:00,1,Cell_006651,0.29043
10/25/2017 0:00,23,Cell_001912,0
10/25/2017 0:00,18,Cell_006661,218.03911
10/25/2017 0:00,23,Cell_001911,805.59253
10/25/2017 0:00,21,Cell_004072,912.26894
10/25/2017 0:00,1,Cell_039872,436.9982
10/25/2017 0:00,21,Cell_006653,1288.2225
10/25/2017 0:00,9,Cell_001802,7.36259
10/25/2017 0:00,2,Cell_001033,18.39237
10/25/2017 0:00,5,Cell_039871,28.20816
10/25/2017 0:00,5,Cell_000823,17.80385
10/25/2017 0:00,14,Cell_004081,13.63576
10/25/2017 0:00,9,Cell_000231,17.65944
10/25/2017 0:00,11,Cell_007373,309.06836
10/25/2017 0:00,13,Cell_001802,1512.85537
10/25/2017 0:00,10,Cell_001803,86.23466
10/25/2017 0:00,6,Cell_004082,244.92864
10/25/2017 0:00,10,Cell_000111,160.13001
10/25/2017 0:00,5,Cell_001963,235.70358
10/25/2017 0:00,6,Cell_007373,56.89441
10/25/2017 0:00,10,Cell_001962,3.27259
10/25/2017 0:00,3,Cell_004073,6.35015
10/25/2017 0:00,11,Cell_002302,552.4718
10/25/2017 0:00,3,Cell_001912,1.11026
10/25/2017 0:00,8,Cell_000111,233.73673
10/25/2017 0:00,14,Cell_004082,409.97903
10/25/2017 0:00,13,Cell_001971,174.77424
10/25/2017 0:00,10,Cell_007372,16.99496
10/25/2017 0:00,12,Cell_001032,352.45857
10/25/2017 0:00,13,Cell_006663,830.45533
10/25/2017 0:00,16,Cell_004072,181.19122
10/25/2017 0:00,19,Cell_000111,504.50706
10/25/2017 0:00,7,Cell_000463,69.88796
10/25/2017 0:00,19,Cell_006661,180.09791
10/25/2017 0:00,8,Cell_006663,46.46608
10/25/2017 0:00,15,Cell_001912,121.88912
10/25/2017 0:00,12,Cell_001971,206.28805
10/25/2017 0:00,14,Cell_001031,48.11201
10/25/2017 0:00,18,Cell_000111,159.88079
10/25/2017 0:00,20,Cell_001801,339.57888
10/25/2017 0:00,20,Cell_004081,201.66218
10/25/2017 0:00,20,Cell_003791,307.26317
10/25/2017 0:00,7,Cell_001913,209.34339
10/25/2017 0:00,23,Cell_001971,678.06529
10/25/2017 0:00,3,Cell_039871,0.84841
10/25/2017 0:00,3,Cell_003792,0.19225
10/25/2017 0:00,6,Cell_000112,34.7863
10/25/2017 0:00,20,Cell_001973,941.83168
10/25/2017 0:00,6,Cell_006652,0.00256
10/25/2017 0:00,20,Cell_002302,2489.95666
10/25/2017 0:00,18,Cell_006663,122.35001
10/25/2017 0:00,21,Cell_003792,933.61533
10/25/2017 0:00,4,Cell_000231,5.0273
10/25/2017 0:00,7,Cell_039873,30.02952
10/25/2017 0:00,8,Cell_000232,384.02926
10/25/2017 0:00,7,Cell_002302,210.72032
10/25/2017 0:00,1,Cell_004072,13.44318
10/25/2017 0:00,2,Cell_004083,0.33229
10/25/2017 0:00,22,Cell_006661,329.51336
10/25/2017 0:00,6,Cell_007372,210.35978
10/25/2017 0:00,4,Cell_000233,6.99777
10/25/2017 0:00,0,Cell_002301,3.37551
10/25/2017 0:00,3,Cell_001792,0.45553
10/25/2017 0:00,10,Cell_001973,1014.85769
10/25/2017 0:00,10,Cell_003792,93.53843
10/25/2017 0:00,22,Cell_003793,974.51186
10/25/2017 0:00,6,Cell_000823,63.48099
10/25/2017 0:00,11,Cell_000821,24.95373
10/25/2017 0:00,22,Cell_001912,0.0611
10/25/2017 0:00,0,Cell_001962,0.00192
10/25/2017 0:00,12,Cell_003781,55.89795
10/25/2017 0:00,13,Cell_004072,248.68247
10/25/2017 0:00,19,Cell_001913,160.3607
10/25/2017 0:00,14,Cell_039873,88.48049
10/25/2017 0:00,16,Cell_006661,60.69072
10/25/2017 0:00,21,Cell_006651,59.62292
10/25/2017 0:00,22,Cell_001971,379.90435
10/25/2017 0:00,13,Cell_004082,1268.4669
10/25/2017 0:00,15,Cell_004072,153.38432
10/25/2017 0:00,16,Cell_006652,0.03507
10/25/2017 0:00,13,Cell_000233,306.35652
10/25/2017 0:00,16,Cell_000232,264.65195
10/25/2017 0:00,4,Cell_001032,21.44148
10/25/2017 0:00,22,Cell_006663,571.32646
10/25/2017 0:00,22,Cell_000112,129.85883
10/25/2017 0:00,6,Cell_001971,133.25396
10/25/2017 0:00,0,Cell_001803,39.40274
10/25/2017 0:00,23,Cell_004083,660.70466
10/25/2017 0:00,23,Cell_003782,1.17593
10/25/2017 0:00,2,Cell_001792,0.72063
10/25/2017 0:00,2,Cell_001972,1.15786
10/25/2017 0:00,22,Cell_001792,122.84852
10/25/2017 0:00,6,Cell_000231,205.90756
10/25/2017 0:00,11,Cell_007371,19.15733
10/25/2017 0:00,2,Cell_000462,24.65467
10/25/2017 0:00,7,Cell_003791,50.31081
10/25/2017 0:00,12,Cell_006651,124.03573
10/25/2017 0:00,5,Cell_004071,6.47773
10/25/2017 0:00,12,Cell_000111,139.85086
10/25/2017 0:00,13,Cell_001963,1.95404
10/25/2017 0:00,9,Cell_001913,2.60105
10/25/2017 0:00,5,Cell_001801,318.19845
10/25/2017 0:00,11,Cell_001911,676.78506
10/25/2017 0:00,14,Cell_001912,17.72438
10/25/2017 0:00,10,Cell_000113,126.26113
10/25/2017 0:00,5,Cell_001962,22.78166
10/25/2017 0:00,14,Cell_002301,2.03957
10/25/2017 0:00,17,Cell_007371,38.16375
10/25/2017 0:00,2,Cell_039871,0.62306
10/25/2017 0:00,14,Cell_006652,0.05514
10/25/2017 0:00,9,Cell_000232,148.3172
10/25/2017 0:00,19,Cell_001033,374.31695
10/25/2017 0:00,14,Cell_001791,348.72239
10/25/2017 0:00,22,Cell_004072,1502.1262
10/25/2017 0:00,10,Cell_003783,138.92803
10/25/2017 0:00,17,Cell_001972,81.43632
10/25/2017 0:00,8,Cell_002301,367.61456
10/25/2017 0:00,8,Cell_003793,578.80669
10/25/2017 0:00,12,Cell_006652,0
10/25/2017 0:00,18,Cell_000463,236.73024
10/25/2017 0:00,13,Cell_003791,188.19407
10/25/2017 0:00,8,Cell_000463,12.75483
10/25/2017 0:00,13,Cell_000823,240.72732
10/25/2017 0:00,9,Cell_006653,59.59401
10/25/2017 0:00,13,Cell_002303,56.97854
10/25/2017 0:00,5,Cell_001913,51.9621
10/25/2017 0:00,11,Cell_006663,176.58031
10/25/2017 0:00,3,Cell_001791,2.56218
10/25/2017 0:00,7,Cell_001962,1.85007
10/25/2017 0:00,1,Cell_000112,36.74672
10/25/2017 0:00,10,Cell_000112,13.6371
10/25/2017 0:00,2,Cell_000461,0.62415
10/25/2017 0:00,7,Cell_039872,339.93756
10/25/2017 0:00,1,Cell_003782,4.25845
10/25/2017 0:00,4,Cell_006663,1.73938
10/25/2017 0:00,6,Cell_007371,31.72964
10/25/2017 0:00,0,Cell_004072,159.71747
10/25/2017 0:00,14,Cell_039871,10.00699
10/25/2017 0:00,15,Cell_001911,185.90368
10/25/2017 0:00,6,Cell_039873,17.99303
10/25/2017 0:00,13,Cell_039871,25.80582
10/25/2017 0:00,8,Cell_001911,115.11301
10/25/2017 0:00,17,Cell_000232,144.59568
10/25/2017 0:00,5,Cell_007373,36.27269
10/25/2017 0:00,12,Cell_007371,15.7761
10/25/2017 0:00,9,Cell_001971,215.48938
10/25/2017 0:00,19,Cell_001803,532.30438
10/25/2017 0:00,10,Cell_004073,12.75067
10/25/2017 0:00,1,Cell_003791,8.41804
10/25/2017 0:00,18,Cell_003783,137.92901
10/25/2017 0:00,22,Cell_006662,125.55903
10/25/2017 0:00,17,Cell_001802,328.77393
10/25/2017 0:00,23,Cell_000823,10.14549
10/25/2017 0:00,0,Cell_007371,0.53148
10/25/2017 0:00,17,Cell_001971,205.30996
10/25/2017 0:00,19,Cell_002302,2243.81206
10/25/2017 0:00,13,Cell_039873,96.04812
10/25/2017 0:00,14,Cell_001792,233.95903
10/25/2017 0:00,2,Cell_004082,239.95339
10/25/2017 0:00,19,Cell_004083,274.97073
10/25/2017 0:00,0,Cell_003781,1.81364
10/25/2017 0:00,2,Cell_001971,48.20142
10/25/2017 0:00,7,Cell_006663,18.50109
10/25/2017 0:00,1,Cell_007372,0.01669
10/25/2017 0:00,6,Cell_003783,50.29907
10/25/2017 0:00,2,Cell_001912,1.10901
10/25/2017 0:00,7,Cell_004083,20.62555
10/25/2017 0:00,18,Cell_006651,306.91973
10/25/2017 0:00,18,Cell_007371,110.28282
10/25/2017 0:00,0,Cell_000113,5.5573
10/25/2017 0:00,3,Cell_007371,1.66128
10/25/2017 0:00,0,Cell_002303,53.89629
10/25/2017 0:00,18,Cell_001793,275.32197
10/25/2017 0:00,5,Cell_000462,92.23854
10/25/2017 0:00,6,Cell_001963,3.51509
10/25/2017 0:00,23,Cell_004082,335.72232
10/25/2017 0:00,6,Cell_006663,32.73434
10/25/2017 0:00,20,Cell_001911,736.75464
10/25/2017 0:00,21,Cell_001913,263.0257
10/25/2017 0:00,12,Cell_006653,396.65195
10/25/2017 0:00,11,Cell_001963,31.53651
10/25/2017 0:00,22,Cell_000461,297.12936
10/25/2017 0:00,16,Cell_004081,68.86313
10/25/2017 0:00,19,Cell_004081,3879.19502
10/25/2017 0:00,10,Cell_004071,127.14267
10/25/2017 0:00,12,Cell_004081,398.78283
10/25/2017 0:00,13,Cell_001973,685.38508
10/25/2017 0:00,18,Cell_004081,408.75225
10/25/2017 0:00,11,Cell_003793,212.32775
10/25/2017 0:00,17,Cell_006661,79.69895
10/25/2017 0:00,18,Cell_007373,57.69668
10/25/2017 0:00,20,Cell_003782,16.87012
10/25/2017 0:00,9,Cell_004083,154.76361
10/25/2017 0:00,9,Cell_001963,8.9231
10/25/2017 0:00,15,Cell_001031,258.39941
10/25/2017 0:00,20,Cell_007373,978.40536
10/25/2017 0:00,9,Cell_006652,0
10/25/2017 0:00,2,Cell_000233,1.04749
10/25/2017 0:00,4,Cell_000112,1.64857
10/25/2017 0:00,20,Cell_004083,1607.53497
10/25/2017 0:00,22,Cell_003792,756.68629
10/25/2017 0:00,22,Cell_002302,120.49122
10/25/2017 0:00,2,Cell_000823,58.05189
10/25/2017 0:00,22,Cell_006653,307.05965
10/25/2017 0:00,20,Cell_001962,73.58794
10/25/2017 0:00,13,Cell_002301,25.05301
10/25/2017 0:00,18,Cell_001913,466.86016
10/25/2017 0:00,13,Cell_007372,2.36986
10/25/2017 0:00,13,Cell_004081,81.94639
10/25/2017 0:00,8,Cell_001032,939.37405
10/25/2017 0:00,14,Cell_001913,114.1739
10/25/2017 0:00,6,Cell_003792,46.28898
10/25/2017 0:00,8,Cell_003783,213.00557
10/25/2017 0:00,2,Cell_006652,0.03436
10/25/2017 0:00,5,Cell_007371,10.7034
10/25/2017 0:00,6,Cell_001801,89.24809
10/25/2017 0:00,23,Cell_000463,123.08629
10/25/2017 0:00,8,Cell_006653,49.31585
10/25/2017 0:00,1,Cell_004081,12.84664
10/25/2017 0:00,6,Cell_001791,139.33668
10/25/2017 0:00,9,Cell_000113,131.34505
10/25/2017 0:00,13,Cell_001961,596.45305
10/25/2017 0:00,19,Cell_001972,545.74537
10/25/2017 0:00,5,Cell_006653,96.00043
10/25/2017 0:00,14,Cell_001972,12.9276
10/25/2017 0:00,7,Cell_001801,99.95764
10/25/2017 0:00,8,Cell_001802,60.50258
10/25/2017 0:00,7,Cell_000462,4.90049
10/25/2017 0:00,9,Cell_001912,12.62029
10/25/2017 0:00,16,Cell_007372,10.94135
10/25/2017 0:00,14,Cell_004083,138.59303
10/25/2017 0:00,7,Cell_002303,28.80503
10/25/2017 0:00,5,Cell_001973,216.96296
10/25/2017 0:00,21,Cell_001793,468.55856
10/25/2017 0:00,8,Cell_001961,54.64013
10/25/2017 0:00,2,Cell_007373,2.11609
10/25/2017 0:00,4,Cell_002303,18.62148
10/25/2017 0:00,18,Cell_000231,633.57801
10/25/2017 0:00,21,Cell_006652,43.5586
10/25/2017 0:00,3,Cell_000232,1.52107
10/25/2017 0:00,23,Cell_006663,96.53326
10/25/2017 0:00,22,Cell_001911,1297.91371
10/25/2017 0:00,0,Cell_000463,145.13779
10/25/2017 0:00,3,Cell_003781,11.11036
10/25/2017 0:00,3,Cell_003783,2.87314
10/25/2017 0:00,11,Cell_001803,669.38825
10/25/2017 0:00,11,Cell_001032,352.01029
10/25/2017 0:00,14,Cell_007373,69.07741
10/25/2017 0:00,3,Cell_004083,65.05313
10/25/2017 0:00,3,Cell_001032,1.5046
10/25/2017 0:00,2,Cell_004072,59.96543
10/25/2017 0:00,5,Cell_002303,41.56012
10/25/2017 0:00,4,Cell_001791,57.32566
10/25/2017 0:00,14,Cell_000822,156.91271
10/25/2017 0:00,20,Cell_001793,966.79701
10/25/2017 0:00,18,Cell_001973,300.86669
10/25/2017 0:00,23,Cell_001962,0.02106
10/25/2017 0:00,10,Cell_007371,34.92028
10/25/2017 0:00,22,Cell_007373,450.10396
10/25/2017 0:00,18,Cell_000233,94.60604
10/25/2017 0:00,20,Cell_007371,113.88149
10/25/2017 0:00,22,Cell_000463,196.23498
10/25/2017 0:00,23,Cell_004073,319.18753
10/25/2017 0:00,15,Cell_002301,281.93347
10/25/2017 0:00,10,Cell_039873,59.54105
